id,xmin,ymin,xmax,ymax,confidence
1.000000000000000,-72.978477213885412,7.112592923970042,-72.978474574884615,7.112590352992104,1
1.000000000000000,-72.978447974373438,7.112733209046660,-72.978442052525210,7.112726868034476,1
1.000000000000000,-72.978460640756580,7.112714268451652,-72.978454955653007,7.112708826903588,1
1.000000000000000,-72.978442397212419,7.112705426107938,-72.978439427297474,7.112702599934450,1
1.000000000000000,-72.978463050538437,7.112707630243912,-72.978460914225039,7.112705178311828,1
1.000000000000000,-72.978460526461760,7.112705171567208,-72.978458223658819,7.112703056774558,1
1.000000000000000,-72.978467664437005,7.112699636360472,-72.978463524604621,7.112695420192388,1
1.000000000000000,-72.978440708874416,7.112653393793604,-72.978437696152170,7.112650268970868,1
1.000000000000000,-72.978459075274841,7.112651468334940,-72.978455627130970,7.112648365631944,1
1.000000000000000,-72.978446729952964,7.112649097253198,-72.978443653426211,7.112646185730774,1
1.000000000000000,-72.978458111599423,7.112695369740322,-72.978455642247908,7.112692977332804,1
1.000000000000000,-72.978437822345185,7.112693762426468,-72.978435192266389,7.112691361088874,1
1.000000000000000,-72.978464745969475,7.112648174523404,-72.978462296618758,7.112645589866324,1
1.000000000000000,-72.978439972477517,7.112648663626378,-72.978437780127877,7.112646417909480,1
1.000000000000000,-72.978441529620682,7.112671981910076,-72.978438227736149,7.112668894421770,1
1.000000000000000,-72.978466906308711,7.112644796777336,-72.978464712398846,7.112642431942552,1
1.000000000000000,-72.978441640913090,7.112678032854396,-72.978438984645138,7.112675730178182,1
1.000000000000000,-72.978445123020919,7.112663324843752,-72.978442489985596,7.112660631650640,1
1.000000000000000,-72.978423645431519,7.112732540510546,-72.978418590611241,7.112727087241244,1
1.000000000000000,-72.978417305422241,7.112731243480414,-72.978410628979120,7.112724826646890,1
1.000000000000000,-72.978424014744391,7.112722886408990,-72.978418941713031,7.112718038296002,1
1.000000000000000,-72.978410488806531,7.112731112660938,-72.978404855032380,7.112725619087608,1
1.000000000000000,-72.978441656966538,7.112717764497082,-72.978435700394741,7.112712464193194,1
1.000000000000000,-72.978427411455613,7.112718729377492,-72.978422325665619,7.112712871463602,1
1.000000000000000,-72.978430686516745,7.112704211814022,-72.978428209092172,7.112701663866020,1
1.000000000000000,-72.978427663841643,7.112684844660852,-72.978422514902704,7.112678687174420,1
1.000000000000000,-72.978418061937916,7.112669720552858,-72.978410751455172,7.112662730911014,1
1.000000000000000,-72.978449626862698,7.112668974551808,-72.978442654802578,7.112662203920288,1
1.000000000000000,-72.978416626497264,7.112713061837832,-72.978411104228570,7.112708048800006,1
1.000000000000000,-72.978447814645747,7.112644029403038,-72.978445521928819,7.112641288879704,1
1.000000000000000,-72.978428990462945,7.112687514107002,-72.978425929767681,7.112684800382080,1
1.000000000000000,-72.978410861184102,7.112718164713780,-72.978407483416589,7.112714803157670,1
1.000000000000000,-72.978541266350263,7.112723978880624,-72.978534695883027,7.112716763909466,1
1.000000000000000,-72.978527560726647,7.112735755829086,-72.978524460331386,7.112732188683550,1
1.000000000000000,-72.978541729239339,7.112705389225234,-72.978535130780202,7.112698628833426,1
1.000000000000000,-72.978526906188037,7.112681822801648,-72.978521235041086,7.112676031214242,1
1.000000000000000,-72.978554234528090,7.112700627392662,-72.978549108364533,7.112695309069826,1
1.000000000000000,-72.978547301680393,7.112651591899038,-72.978542826646589,7.112646917083550,1
1.000000000000000,-72.978542602967011,7.112644641637930,-72.978536349948982,7.112640038603556,1
1.000000000000000,-72.978553772681309,7.112679024241824,-72.978550416799280,7.112675365457828,1
1.000000000000000,-72.978531124161762,7.112643968563926,-72.978528030800547,7.112641132437212,1
1.000000000000000,-72.978543518400656,7.112697090141190,-72.978540482839108,7.112694232300720,1
1.000000000000000,-72.978534128315999,7.112667572429988,-72.978530430808163,7.112663708010320,1
1.000000000000000,-72.978482835748252,7.112717821682312,-72.978476100659790,7.112709801429460,1
1.000000000000000,-72.978473732931349,7.112710758772916,-72.978470152012761,7.112707823244876,1
1.000000000000000,-72.978501175031951,7.112705185809492,-72.978498090169907,7.112701849866984,1
1.000000000000000,-72.978487285359918,7.112724536477528,-72.978484395880713,7.112721664506092,1
1.000000000000000,-72.978488378161941,7.112714707788482,-72.978485093406903,7.112711966459722,1
1.000000000000000,-72.978493891472553,7.112699202594504,-72.978487567511110,7.112692923644302,1
1.000000000000000,-72.978497293895245,7.112674929447472,-72.978491589833226,7.112668397866970,1
1.000000000000000,-72.978487980867001,7.112691101109882,-72.978481212650394,7.112686051113328,1
1.000000000000000,-72.978501573841214,7.112666163537352,-72.978495961847642,7.112660834807826,1
1.000000000000000,-72.978482962682051,7.112705932226252,-72.978477205907396,7.112700082697304,1
1.000000000000000,-72.978471297766689,7.112704382682052,-72.978466857404811,7.112699511293568,1
1.000000000000000,-72.978492817848604,7.112646375732672,-72.978487382305659,7.112640805689734,1
1.000000000000000,-72.978473112671367,7.112664740710196,-72.978467133973993,7.112658146335952,1
1.000000000000000,-72.978487733961344,7.112664688383714,-72.978484423892297,7.112660919776970,1
1.000000000000000,-72.978475130546883,7.112655597962320,-72.978471824152166,7.112652407330406,1
1.000000000000000,-72.978525625584496,7.112674233418836,-72.978519801268718,7.112667714391188,1
1.000000000000000,-72.978506099244058,7.112669403496682,-72.978502671972848,7.112665517598994,1
1.000000000000000,-72.978532418926605,7.112673340345734,-72.978526852579677,7.112667932560070,1
1.000000000000000,-72.978477960115526,7.112675587824092,-72.978474474526749,7.112671687392726,1
1.000000000000000,-72.978522187255805,7.112664836660630,-72.978516478298474,7.112659408595262,1
1.000000000000000,-72.978473768842278,7.112681938756764,-72.978469986454087,7.112678195124768,1
1.000000000000000,-72.978477882793626,7.112659047731784,-72.978475114971033,7.112656375420810,1
1.000000000000000,-72.978488932303321,7.112684770057474,-72.978485994815074,7.112681524836684,1
1.000000000000000,-72.978475812126831,7.112662817032636,-72.978472334843843,7.112659337750538,1
1.000000000000000,-72.978523546389013,7.112661463897726,-72.978519320761762,7.112657445104788,1
1.000000000000000,-72.978516631832761,7.112659713373606,-72.978513368605917,7.112656302637824,1
1.000000000000000,-72.978479857258733,7.112643817379620,-72.978477155115513,7.112640618064822,1
1.000000000000000,-72.978515293375551,7.112692591697574,-72.978513097997279,7.112689831182656,1
1.000000000000000,-72.978518866873344,7.112690092153696,-72.978515574871196,7.112687287703786,1
1.000000000000000,-72.978492957323027,7.112682151664186,-72.978490639957073,7.112679680051558,1
1.000000000000000,-72.978483289774346,7.112686351956216,-72.978480763829353,7.112683812625618,1
1.000000000000000,-72.978495620372627,7.112485751029962,-72.978492501785908,7.112482474492516,1
1.000000000000000,-72.978498057267942,7.112485981447210,-72.978495765153710,7.112483504180230,1
1.000000000000000,-72.978449159283258,7.112522461540198,-72.978441326872755,7.112512258439494,1
1.000000000000000,-72.978460402025618,7.112493423099880,-72.978454095593520,7.112485953866290,1
1.000000000000000,-72.978465630028580,7.112522174901940,-72.978460771453214,7.112516803542146,1
1.000000000000000,-72.978452028545348,7.112532118464016,-72.978447257715104,7.112527843431096,1
1.000000000000000,-72.978456511871855,7.112528996977576,-72.978451341747231,7.112524143684978,1
1.000000000000000,-72.978409332753941,7.112552431661762,-72.978403266855565,7.112547296732078,1
1.000000000000000,-72.978421499593026,7.112563801418394,-72.978416480267413,7.112558970108028,1
1.000000000000000,-72.978430876451995,7.112490590342202,-72.978424406517988,7.112483969690124,1
1.000000000000000,-72.978430527364409,7.112495232953756,-72.978425356713714,7.112490160814540,1
1.000000000000000,-72.978422671132932,7.112508217147020,-72.978418206138855,7.112503025441370,1
1.000000000000000,-72.978448488454589,7.112495934080148,-72.978445230126724,7.112491345811914,1
1.000000000000000,-72.978419752852218,7.112532588819560,-72.978413458410103,7.112525751543968,1
1.000000000000000,-72.978451365336610,7.112527192907376,-72.978445789410486,7.112521338103872,1
1.000000000000000,-72.978529466850844,7.112579760048966,-72.978521806993726,7.112572557869672,1
1.000000000000000,-72.978534030245996,7.112581162419618,-72.978527868821146,7.112575094967344,1
1.000000000000000,-72.978522024740514,7.112572028259676,-72.978514092624422,7.112564718281020,1
1.000000000000000,-72.978490547134740,7.112574631651090,-72.978483835098615,7.112568928542650,1
1.000000000000000,-72.978518389211473,7.112540953153008,-72.978512909132220,7.112534605252140,1
1.000000000000000,-72.978501042594829,7.112560838715420,-72.978496164749629,7.112556118507970,1
1.000000000000000,-72.978470589879578,7.112559574236276,-72.978465571999479,7.112554225842576,1
1.000000000000000,-72.978515353659759,7.112574164399382,-72.978510646450459,7.112569606383724,1
1.000000000000000,-72.978484743344183,7.112558739507430,-72.978480768654194,7.112554208404780,1
1.000000000000000,-72.978485739249635,7.112561861455518,-72.978482671376113,7.112558735316598,1
1.000000000000000,-72.978507547484298,7.112505100499684,-72.978501467655519,7.112498625983268,1
1.000000000000000,-72.978487326892164,7.112543436836286,-72.978480541749335,7.112536327997980,1
1.000000000000000,-72.978499822249361,7.112495131885920,-72.978495547105283,7.112491119572404,1
1.000000000000000,-72.978530574599276,7.112521290991376,-72.978524064285153,7.112513748788176,1
1.000000000000000,-72.978534374076816,7.112542778710134,-72.978528327206533,7.112534319811286,1
1.000000000000000,-72.978529051411059,7.112541654952538,-72.978522415938855,7.112533848534904,1
1.000000000000000,-72.978475152815847,7.112513762395288,-72.978470469743826,7.112509283016686,1
1.000000000000000,-72.978469833436023,7.112500215877336,-72.978464602889531,7.112494129651436,1
1.000000000000000,-72.978512927907119,7.112519461340726,-72.978509795768588,7.112516383800736,1
1.000000000000000,-72.978505391179965,7.112491878486456,-72.978502746216947,7.112489084405584,1
1.000000000000000,-72.978280006066186,7.112798742339652,-72.978274257079462,7.112793102892588,1
1.000000000000000,-72.978283630205084,7.112795957000596,-72.978278349581274,7.112790676557328,1
1.000000000000000,-72.978290624425185,7.112796823822056,-72.978284996111753,7.112791085864218,1
1.000000000000000,-72.978294119388309,7.112795824400014,-72.978289264031673,7.112790985107420,1
1.000000000000000,-72.978275504876009,7.112748582587810,-72.978268868873641,7.112742082441830,1
1.000000000000000,-72.978283417230614,7.112740079642650,-72.978277160600513,7.112734114973834,1
1.000000000000000,-72.978304041037291,7.112758856274584,-72.978296815415248,7.112751247283256,1
1.000000000000000,-72.978289745249910,7.112757422950700,-72.978283280843826,7.112750855054010,1
1.000000000000000,-72.978308522344690,7.112774604224114,-72.978301040639337,7.112767701034576,1
1.000000000000000,-72.978301839752518,7.112748036843106,-72.978295335849666,7.112742170855314,1
1.000000000000000,-72.978282518651113,7.112765773955238,-72.978276010074183,7.112758961831196,1
1.000000000000000,-72.978291441067725,7.112764795349852,-72.978284877346098,7.112757624172902,1
1.000000000000000,-72.978304848095689,7.112764052639262,-72.978299756105869,7.112759043473864,1
1.000000000000000,-72.978308040975719,7.112794967122426,-72.978302332652618,7.112790620535940,1
1.000000000000000,-72.978277456423157,7.112791120927972,-72.978272393165994,7.112785957016058,1
1.000000000000000,-72.978290142197423,7.112773195171048,-72.978285503656778,7.112769835854824,1
1.000000000000000,-72.978292373001509,7.112791625402792,-72.978286714867195,7.112786421137738,1
1.000000000000000,-72.978280272185970,7.112793933338828,-72.978275780815892,7.112789118042028,1
1.000000000000000,-72.978298534413241,7.112750714130696,-72.978295073178074,7.112747545729842,1
1.000000000000000,-72.978301117921916,7.112750440056754,-72.978298212224445,7.112747443054428,1
1.000000000000000,-72.978292854304954,7.112755846500042,-72.978290341339829,7.112752893154412,1
1.000000000000000,-72.978270269105948,7.112753371695176,-72.978263242882377,7.112747054754090,1
1.000000000000000,-72.978259559883483,7.112795880291882,-72.978253384370902,7.112789368866668,1
1.000000000000000,-72.978274772073277,7.112783872762468,-72.978268345122544,7.112777532562258,1
1.000000000000000,-72.978267647424303,7.112743509551494,-72.978261782946390,7.112737265098724,1
1.000000000000000,-72.978255879551014,7.112749607187590,-72.978250549279252,7.112744239980978,1
1.000000000000000,-72.978272605271769,7.112796079791912,-72.978266554189616,7.112790380702416,1
1.000000000000000,-72.978272502251983,7.112791386382876,-72.978266907755412,7.112786297686596,1
1.000000000000000,-72.978274786547786,7.112765800720912,-72.978271622024138,7.112762090913522,1
1.000000000000000,-72.978381672972034,7.112751364724806,-72.978376051404197,7.112745033881940,1
1.000000000000000,-72.978392854053538,7.112771155210964,-72.978386302498890,7.112765769859354,1
1.000000000000000,-72.978401483161534,7.112786410717950,-72.978395070435582,7.112780404906938,1
1.000000000000000,-72.978347399309243,7.112758692324606,-72.978344580190026,7.112755164376458,1
1.000000000000000,-72.978404843393122,7.112782970510462,-72.978399130713925,7.112777040961154,1
1.000000000000000,-72.978378100877123,7.112759555233530,-72.978375018017772,7.112756144743304,1
1.000000000000000,-72.978359703502036,7.112754630398828,-72.978356605873188,7.112751006329992,1
1.000000000000000,-72.978350020046477,7.112738246310286,-72.978347266534513,7.112735404565234,1
1.000000000000000,-72.978372536151852,7.112771274129130,-72.978369322340214,7.112768234069268,1
1.000000000000000,-72.978399014154178,7.112776158712190,-72.978395527490292,7.112772529558694,1
1.000000000000000,-72.978363054264236,7.112750179530988,-72.978360092150311,7.112746805569768,1
1.000000000000000,-72.978358277127612,7.112758477642628,-72.978356045353308,7.112755995163300,1
1.000000000000000,-72.978369455567261,7.112777296850808,-72.978366584194305,7.112774729791954,1
1.000000000000000,-72.978389929922074,7.112773002526960,-72.978385707621726,7.112770152482094,1
1.000000000000000,-72.978323096631868,7.112799510480086,-72.978318459585878,7.112794402338996,1
1.000000000000000,-72.978318272141735,7.112758149454552,-72.978312979082162,7.112752074802558,1
1.000000000000000,-72.978325268148183,7.112761159962492,-72.978319742441158,7.112755559794666,1
1.000000000000000,-72.978315691327353,7.112763187828094,-72.978310991905985,7.112758521806808,1
1.000000000000000,-72.978322643192499,7.112737665316746,-72.978318332412826,7.112733303340408,1
1.000000000000000,-72.978330349236259,7.112758133984484,-72.978325971017071,7.112753617500640,1
1.000000000000000,-72.978321840162423,7.112786305649180,-72.978318163042132,7.112782693651906,1
1.000000000000000,-72.978335885338652,7.112739546097200,-72.978332141055802,7.112735977746800,1
1.000000000000000,-72.978342106390528,7.112756077617942,-72.978339249565821,7.112752857394818,1
1.000000000000000,-72.978336066245362,7.112750928269176,-72.978333116259066,7.112747940146178,1
1.000000000000000,-72.978335402086586,7.112744762676100,-72.978332780015322,7.112742030082608,1
1.000000000000000,-72.978335941191361,7.112756900507684,-72.978332752590461,7.112753973112480,1
1.000000000000000,-72.978360395852548,7.112747867278066,-72.978357851280990,7.112745404548040,1
1.000000000000000,-72.978333719432186,7.112757835410538,-72.978331407513849,7.112755895405100,1
1.000000000000000,-72.978308768788182,7.112802277235416,-72.978302833583172,7.112796682839808,1
1.000000000000000,-72.978306507045502,7.112813722263342,-72.978300144328031,7.112808989116694,1
1.000000000000000,-72.978288957739935,7.112804274815700,-72.978281026158101,7.112797650018626,1
1.000000000000000,-72.978292487283227,7.112809690461126,-72.978287009876965,7.112804274084254,1
1.000000000000000,-72.978304385829389,7.112809389746540,-72.978301114421285,7.112805562838718,1
1.000000000000000,-72.978271265478881,7.112811503741022,-72.978264466102445,7.112804514832574,1
1.000000000000000,-72.978269647780294,7.112802314656514,-72.978263167466494,7.112795848587246,1
1.000000000000000,-72.978401273032134,7.112807814656674,-72.978394901966269,7.112801544358456,1
1.000000000000000,-72.978310278738434,7.112590346109970,-72.978303287976345,7.112583589033176,1
1.000000000000000,-72.978306360563266,7.112618988033622,-72.978301646654259,7.112614104242892,1
1.000000000000000,-72.978307795584357,7.112582290673764,-72.978303594543434,7.112578094850866,1
1.000000000000000,-72.978400955838609,7.112622188699078,-72.978394369451394,7.112615759561528,1
1.000000000000000,-72.978347017957219,7.112621595912272,-72.978341695883088,7.112616861370862,1
1.000000000000000,-72.978390879234425,7.112622615365186,-72.978388119140774,7.112619951521002,1
1.000000000000000,-72.978385443527600,7.112615967551270,-72.978382652511741,7.112613083432966,1
1.000000000000000,-72.978387809020617,7.112602012433532,-72.978381568287546,7.112596357283938,1
1.000000000000000,-72.978368569246513,7.112597956142460,-72.978362224471397,7.112592002864196,1
1.000000000000000,-72.978370919412811,7.112591130519350,-72.978365142519394,7.112585823768780,1
1.000000000000000,-72.978375454212937,7.112602037810992,-72.978369715846100,7.112597293853304,1
1.000000000000000,-72.978379543292803,7.112607548972724,-72.978374964957709,7.112603495107750,1
1.000000000000000,-72.978377904547003,7.112618334669632,-72.978375106077550,7.112615792998060,1
1.000000000000000,-72.978376542862080,7.112581898454342,-72.978372765803471,7.112578163410278,1
1.000000000000000,-72.978383137276467,7.112606877162518,-72.978380125157329,7.112604055533468,1
1.000000000000000,-72.978389482910359,7.112613579892720,-72.978385648576506,7.112611299077594,1
1.000000000000000,-72.978397619485349,7.112625617240076,-72.978394440152272,7.112622627113336,1
1.000000000000000,-72.978346364946049,7.112599034764700,-72.978342704391466,7.112596055481742,1
1.000000000000000,-72.978400601000217,7.112626072443956,-72.978397516298799,7.112622416325886,1
1.000000000000000,-72.978362654674868,7.112621040824860,-72.978359767765411,7.112618160838456,1
1.000000000000000,-72.978387049751660,7.112620440902178,-72.978384622814119,7.112618212830980,1
1.000000000000000,-72.978369861043447,7.112613651095958,-72.978367073023435,7.112611205296242,1
1.000000000000000,-72.978384878254985,7.112593453102022,-72.978381931684112,7.112590595356500,1
1.000000000000000,-72.978404946979566,7.112591787694378,-72.978398942961661,7.112586579248316,1
1.000000000000000,-72.978402614283610,7.112595264687890,-72.978397156694570,7.112590591787744,1
1.000000000000000,-72.978381211616934,7.112603170216682,-72.978378526780190,7.112600457212062,1
1.000000000000000,-72.978358605599738,7.112636951727504,-72.978351681634749,7.112629902890142,1
1.000000000000000,-72.978335626307015,7.112636117293328,-72.978332482324348,7.112632290342328,1
1.000000000000000,-72.978321388709361,7.112612749652650,-72.978314801332274,7.112606476640008,1
1.000000000000000,-72.978328489033188,7.112610811556006,-72.978322157247774,7.112604986491046,1
1.000000000000000,-72.978361499682535,7.112587580602068,-72.978354898608586,7.112581856084364,1
1.000000000000000,-72.978349765814983,7.112614448672084,-72.978345861288318,7.112610009320852,1
1.000000000000000,-72.978345565573846,7.112609262740288,-72.978340692691134,7.112602994051080,1
1.000000000000000,-72.978355706182441,7.112612658829438,-72.978351870169561,7.112608992189266,1
1.000000000000000,-72.978339258963103,7.112617342157554,-72.978336299258302,7.112614071030540,1
1.000000000000000,-72.978363009614554,7.112616660917976,-72.978359788501137,7.112613334082346,1
1.000000000000000,-72.978352721103022,7.112604901918066,-72.978349743940157,7.112601792129944,1
1.000000000000000,-72.978341600036941,7.112620123101148,-72.978339026191065,7.112617286704318,1
1.000000000000000,-72.978325442251929,7.112618927682350,-72.978322642677881,7.112616238426330,1
1.000000000000000,-72.978357272509001,7.112607313544484,-72.978354826400789,7.112604964197776,1
1.000000000000000,-72.978341515823587,7.112609796495280,-72.978337888513494,7.112606316451958,1
1.000000000000000,-72.978349390126894,7.112607032254450,-72.978347042863035,7.112604988930240,1
1.000000000000000,-72.978334461883065,7.112608280115958,-72.978331995930574,7.112606121748466,1
1.000000000000000,-72.978303801565545,7.112729335970304,-72.978297552867573,7.112723185719606,1
1.000000000000000,-72.978275723304662,7.112736094834750,-72.978269416400565,7.112729570264072,1
1.000000000000000,-72.978281604928455,7.112728987757902,-72.978278766339457,7.112726190507712,1
1.000000000000000,-72.978294175444233,7.112713879958044,-72.978287248247369,7.112707003033244,1
1.000000000000000,-72.978312705390820,7.112712181923294,-72.978306423272997,7.112705916693978,1
1.000000000000000,-72.978288435877715,7.112720453309162,-72.978281434925151,7.112714189401964,1
1.000000000000000,-72.978278532977427,7.112697684427530,-72.978271544054166,7.112692303325686,1
1.000000000000000,-72.978264039076848,7.112708469839594,-72.978257310694630,7.112701763974452,1
1.000000000000000,-72.978298812647552,7.112716616429694,-72.978293793993885,7.112712629406874,1
1.000000000000000,-72.978262411868698,7.112718029829114,-72.978257670334898,7.112713384364192,1
1.000000000000000,-72.978270740903525,7.112736829599126,-72.978265789723793,7.112731187041678,1
1.000000000000000,-72.978254449621886,7.112722396258308,-72.978249324735003,7.112718005293190,1
1.000000000000000,-72.978251055024813,7.112711399787046,-72.978245550282196,7.112704540015194,1
1.000000000000000,-72.978257864783487,7.112717886928346,-72.978250971814447,7.112711353661688,1
1.000000000000000,-72.978268579018433,7.112721582706268,-72.978265830836492,7.112718696584222,1
1.000000000000000,-72.978365659635429,7.112715953186238,-72.978359064971926,7.112709943649314,1
1.000000000000000,-72.978381934738962,7.112737706792898,-72.978375498324780,7.112731228825594,1
1.000000000000000,-72.978370923890211,7.112729920846912,-72.978363622604803,7.112723109033906,1
1.000000000000000,-72.978350399267967,7.112720493613492,-72.978347538101886,7.112717815802048,1
1.000000000000000,-72.978376308247945,7.112716595948730,-72.978373692591219,7.112713866118570,1
1.000000000000000,-72.978361330506957,7.112719810769610,-72.978358494710605,7.112716708623210,1
